Bedroom,Bathroom,Property Size,Tenure Type,# of Floors,Total Units,Property Type,Parking Lot,Floor Range,Land Title,State,Property Age,Listed_Facility_Count,Has_Bus_Stop,Has_Mall,Has_Park,Has_School,Has_Hospital,Has_Highway,Has_Railway_Station,Is_Non_Bumi_Lot,Freehold Indicator,Floor_Range_Ordinal,Has_Barbeque_Area,Has_Club_House,Has_Gymnasium,Has_Jogging_Track,Has_Lift,Has_Minimart,Has_Multipurpose_Hall,Has_Parking,Has_Playground,Has_Sauna,Has_Security,Has_Squash_Court,Has_Swimming_Pool,Has_Tennis_Court,price
3,2,800.0,Freehold,45.0,1168.0,Condominium,2.0,High,Non Bumi Lot,Penang,5.0,9,0,0,0,0,0,0,0,1,1,3.0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,520000.0000000003
3,2,710.0,Leasehold,,,Apartment,1.0,,Non Bumi Lot,,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184000.0
2,2,701.0,Leasehold,26.0,324.0,Service Residence,,Medium,Non Bumi Lot,Sabah,3.0,5,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,867999.9999999993
3,1,734.0,Freehold,,,Apartment,,Low,Non Bumi Lot,Kuala Lumpur,,1,0,0,1,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120000.00000000006
1,1,579.0,Freehold,,,Condominium,,Low,Non Bumi Lot,Kedah,,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00000000001
3,2,1197.0,Freehold,,300.0,Apartment,,Medium,Non Bumi Lot,Johor,,7,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,350000.0000000001
3,2,929.0,Leasehold,,,Apartment,2.0,,Bumi Lot,Negeri Sembilan,,7,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,1,1,0,1,0,1,0,289999.9999999999
3,3,4500.0,Freehold,13.0,104.0,Condominium,2.0,Medium,Non Bumi Lot,Kuala Lumpur,16.0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499998.999999997
3,2,950.0,Leasehold,43.0,639.0,Service Residence,1.0,High,Bumi Lot,Kuala Lumpur,3.0,11,0,0,0,0,0,0,0,0,0,3.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,848999.9999999994
3,2,700.0,Leasehold,17.0,1296.0,Apartment,1.0,Medium,Non Bumi Lot,Penang,38.0,3,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,198000.00000000012
3,2,800.0,Freehold,29.0,,Apartment,1.0,,Non Bumi Lot,Penang,15.0,7,0,0,0,0,0,0,0,1,1,,0,0,1,1,0,1,0,1,1,1,1,0,0,0,319999.9999999998
4,2,965.0,Freehold,14.0,336.0,Condominium,,,Non Bumi Lot,Kuala Lumpur,13.0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000.0
2,2,1005.0,Freehold,,1050.0,Condominium,1.0,Medium,Non Bumi Lot,Johor,5.0,11,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,559999.9999999998
3,2,950.0,Freehold,,635.0,Apartment,,Medium,Bumi Lot,Selangor,4.0,6,0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,298999.99999999977
1,1,500.0,Freehold,30.0,551.0,Service Residence,2.0,High,Non Bumi Lot,Selangor,7.0,11,0,0,0,0,0,0,1,1,1,3.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,308000.00000000006
4,5,1968.0,Freehold,,803.0,Condominium,2.0,High,Non Bumi Lot,Penang,3.0,11,0,0,0,0,0,0,0,1,1,3.0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1100000.0000000005
2,1,657.0,Leasehold,,596.0,Service Residence,,,Non Bumi Lot,Selangor,1.0,6,0,1,1,0,0,0,0,1,0,,1,0,0,1,0,0,0,1,1,1,1,0,0,0,430000.0000000002
2,2,800.0,Freehold,,,Service Residence,1.0,Medium,Non Bumi Lot,Kuala Lumpur,,10,1,0,0,1,0,0,1,1,1,2.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,394999.99999999994
3,2,1050.0,Freehold,,428.0,Condominium,1.0,Medium,Non Bumi Lot,Penang,25.0,5,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,509999.99999999977
2,2,936.0,Freehold,38.0,420.0,Condominium,2.0,Medium,Non Bumi Lot,Penang,12.0,14,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,554999.9999999998
3,2,1367.0,Freehold,43.0,352.0,Service Residence,2.0,High,Non Bumi Lot,Selangor,4.0,12,0,0,0,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,649999.9999999998
3,2,1100.0,Freehold,14.0,96.0,Condominium,,,Non Bumi Lot,Penang,26.0,4,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,1,0,0,1,0,1,0,590000.0000000001
3,2,1103.0,Leasehold,40.0,684.0,Service Residence,2.0,Medium,Non Bumi Lot,Selangor,,8,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,432999.9999999998
4,2,1066.0,Freehold,12.0,136.0,Condominium,2.0,High,Non Bumi Lot,Selangor,3.0,6,1,1,0,1,0,0,0,1,1,3.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,680000.0000000001
4,3,1450.0,Freehold,16.0,470.0,Condominium,2.0,Low,Non Bumi Lot,Penang,9.0,9,0,0,0,0,0,0,0,1,1,1.0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,700000.0000000002
3,2,1155.0,Freehold,,998.0,Service Residence,,Medium,Non Bumi Lot,Selangor,2.0,8,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,780000.0
3,2,939.0,Freehold,38.0,420.0,Condominium,3.0,High,Non Bumi Lot,Penang,12.0,14,0,0,0,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,497999.9999999998
4,2,1143.0,Leasehold,,664.0,Condominium,2.0,Low,Non Bumi Lot,Selangor,12.0,13,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,487999.99999999965
3,2,830.0,Freehold,,635.0,Apartment,2.0,Low,Non Bumi Lot,Selangor,4.0,9,0,1,0,0,0,0,0,1,1,1.0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,230000.0000000002
3,2,850.0,Freehold,,,Apartment,,Low,Non Bumi Lot,Johor,,6,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,217999.9999999999
3,2,1128.0,Leasehold,9.0,631.0,Condominium,2.0,High,Non Bumi Lot,Sabah,9.0,9,0,0,0,0,0,0,0,1,0,3.0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1399000.0000000002
3,2,650.0,Freehold,16.0,,Apartment,,,Non Bumi Lot,Kuala Lumpur,,4,0,0,1,0,0,0,0,1,1,,0,0,0,1,0,0,0,1,0,1,0,0,1,0,130000.00000000006
3,2,1000.0,Freehold,,,Apartment,,Medium,Non Bumi Lot,Johor,,2,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,298000.00000000023
3,2,1150.0,Freehold,,,Condominium,1.0,,Non Bumi Lot,Kuala Lumpur,18.0,7,0,1,0,1,1,0,1,1,1,,1,0,1,0,0,1,0,1,1,0,1,0,1,0,380000.0000000003
3,2,903.0,Freehold,5.0,469.0,Apartment,1.0,Low,Non Bumi Lot,Selangor,7.0,6,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,350000.0000000001
3,2,770.0,Freehold,,,Flat,,High,Non Bumi Lot,Johor,,4,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,190000.00000000012
3,2,700.0,Freehold,24.0,234.0,Apartment,1.0,High,Non Bumi Lot,Penang,,3,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,317999.99999999994
3,2,1100.0,Freehold,,,Condominium,2.0,High,Non Bumi Lot,Penang,,2,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,700000.0000000002
2,2,841.0,Freehold,4.0,99.0,Apartment,1.0,,Non Bumi Lot,Sarawak,,2,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,340000.00000000006
3,2,1288.0,Freehold,21.0,455.0,Condominium,2.0,Medium,Non Bumi Lot,Selangor,8.0,9,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,305000.0
3,2,925.0,Leasehold,22.0,396.0,Condominium,2.0,,Non Bumi Lot,Penang,6.0,9,0,0,0,0,0,0,0,1,0,,1,1,1,1,0,0,0,1,1,1,1,0,0,1,501999.9999999997
4,3,2750.0,Freehold,35.0,195.0,Condominium,2.0,Low,Non Bumi Lot,Penang,12.0,7,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1400000.0000000007
3,2,838.0,Freehold,22.0,816.0,Condominium,2.0,,Non Bumi Lot,Penang,16.0,9,0,0,0,0,0,0,0,1,1,,1,0,1,1,1,0,0,1,1,0,1,1,1,0,384999.9999999997
3,2,700.0,Leasehold,22.0,,Apartment,1.0,Medium,Non Bumi Lot,Penang,18.0,3,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,269999.99999999977
3,2,1097.0,Leasehold,,,Apartment,,Low,Non Bumi Lot,Sarawak,,4,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,319999.9999999998
3,2,1000.0,Leasehold,,,Condominium,1.0,Medium,Non Bumi Lot,Sabah,8.0,8,0,0,0,0,0,0,0,1,0,2.0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,489998.99999999994
3,2,969.0,Leasehold,12.0,260.0,Condominium,1.0,Medium,Bumi Lot,Selangor,17.0,5,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,370000.0000000001
3,2,953.0,Freehold,,280.0,Condominium,,,Non Bumi Lot,Selangor,3.0,11,0,0,1,1,0,0,0,1,1,,1,1,1,1,1,0,1,1,1,1,1,0,1,0,505000.00000000006
4,2,1419.0,Freehold,24.0,1235.0,Condominium,2.0,High,Non Bumi Lot,Penang,2.0,8,0,0,0,0,0,0,0,1,1,3.0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,979999.9999999995
3,2,710.0,Leasehold,3.0,,Apartment,,Low,Bumi Lot,Johor,,3,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,206000.0
3,2,811.0,Freehold,4.0,368.0,Condominium,1.0,Medium,Non Bumi Lot,Selangor,27.0,5,1,0,0,0,1,0,0,1,1,2.0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,285000.0
3,2,750.0,Freehold,5.0,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00000000015
3,2,908.0,Leasehold,28.0,650.0,Condominium,,,Non Bumi Lot,Kuala Lumpur,6.0,7,1,0,1,1,1,0,0,1,0,,1,0,1,1,0,0,1,1,0,0,1,0,1,0,420000.00000000023
3,2,880.0,Freehold,6.0,,Apartment,1.0,Medium,Non Bumi Lot,Selangor,,3,0,1,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,279999.9999999998
3,2,650.0,Freehold,,,Flat,1.0,High,Bumi Lot,Johor,,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144999.99999999994
3,2,614.0,Leasehold,,,Apartment,,Medium,Non Bumi Lot,Selangor,,3,0,0,0,1,1,0,1,1,0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,200000.00000000006
3,2,800.0,Freehold,,,Condominium,1.0,Medium,Non Bumi Lot,Selangor,,4,0,1,1,1,0,0,1,1,1,2.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,299999.9999999999
4,3,1216.0,Freehold,,,Apartment,2.0,Medium,Non Bumi Lot,Johor,,12,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,299999.9999999999
4,2,1270.0,Freehold,27.0,,Condominium,2.0,,Non Bumi Lot,Penang,18.0,7,0,0,0,0,0,0,0,1,1,,1,0,1,0,1,0,0,1,1,0,1,0,1,0,597999.9999999997
3,2,1054.0,Freehold,,300.0,Condominium,2.0,Medium,Non Bumi Lot,Selangor,10.0,12,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,295000.00000000006
3,2,700.0,Freehold,,,Apartment,1.0,,Non Bumi Lot,Penang,,4,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,1,1,0,0,1,0,0,0,327999.99999999977
3,2,720.0,Leasehold,,,Apartment,,High,Bumi Lot,Selangor,,3,1,0,0,1,0,0,0,0,0,3.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,149999.99999999994
4,2,1550.0,Freehold,,600.0,Condominium,2.0,High,Bumi Lot,Kuala Lumpur,13.0,7,0,1,0,1,0,0,1,0,1,3.0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,635000.0000000005
4,2,1300.0,Leasehold,,,Apartment,2.0,Medium,Bumi Lot,Johor,,13,0,0,0,0,0,0,0,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,299999.9999999999
4,3,1600.0,Leasehold,58.0,1300.0,Service Residence,2.0,,Non Bumi Lot,Kuala Lumpur,,8,1,1,0,1,1,0,1,1,0,,1,0,1,1,0,0,1,0,1,1,1,0,1,0,919999.9999999993
3,2,850.0,Leasehold,49.0,2155.0,Condominium,2.0,,Non Bumi Lot,Penang,7.0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599999.9999999999
3,2,600.0,Leasehold,,,Flat,,Medium,Non Bumi Lot,Sabah,,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000.00000000003
4,2,864.0,Leasehold,5.0,,Apartment,1.0,Medium,Bumi Lot,Selangor,,3,1,1,1,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,210000.0000000001
3,3,999.0,Leasehold,,,Condominium,1.0,Low,Non Bumi Lot,Perak,,5,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,244999.99999999983
2,3,1050.0,Freehold,40.0,811.0,Condominium,1.0,High,Non Bumi Lot,Kuala Lumpur,12.0,8,1,0,1,1,1,0,1,1,1,3.0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,910000.0000000005
3,2,1000.0,Freehold,,,Condominium,2.0,Medium,Non Bumi Lot,Putrajaya,,14,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,398999.99999999965
3,2,750.0,Leasehold,5.0,40.0,Apartment,,Medium,Non Bumi Lot,Selangor,,5,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,279999.9999999998
3,2,1144.0,Leasehold,,243.0,Service Residence,1.0,High,Non Bumi Lot,Johor,,7,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,489000.00000000006
3,2,800.0,Leasehold,6.0,672.0,Apartment,1.0,,Non Bumi Lot,Penang,29.0,7,0,0,0,0,0,0,0,1,0,,0,0,1,1,1,0,0,1,1,0,1,0,1,0,288000.00000000023
2,2,520.0,Leasehold,,,Flat,,Low,Non Bumi Lot,Penang,,2,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,149999.99999999994
1,1,720.0,Freehold,12.0,,Condominium,,,Non Bumi Lot,Kuala Lumpur,,7,1,1,1,1,1,0,1,1,1,,0,0,1,0,0,1,0,1,0,1,1,0,1,1,397999.9999999999
3,2,950.0,Freehold,5.0,,Apartment,1.0,,Non Bumi Lot,Selangor,,4,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,167999.99999999994
3,2,954.0,Freehold,,512.0,Service Residence,1.0,Medium,Non Bumi Lot,Johor,10.0,9,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,368000.00000000006
3,3,1213.0,Leasehold,21.0,482.0,Condominium,2.0,,Non Bumi Lot,Selangor,7.0,9,0,0,0,0,0,0,0,1,0,,1,0,1,0,1,1,1,1,1,0,1,0,1,0,400000.0000000002
3,2,850.0,Freehold,19.0,448.0,Condominium,1.0,Medium,Non Bumi Lot,Penang,10.0,9,0,0,0,0,0,0,0,1,1,2.0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,365000.00000000023
3,2,1450.0,Leasehold,19.0,436.0,Condominium,1.0,Low,Bumi Lot,Kuala Lumpur,16.0,10,1,1,0,1,1,0,1,0,0,1.0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,620000.0
3,2,800.0,Leasehold,6.0,672.0,Apartment,2.0,,Non Bumi Lot,Penang,29.0,5,0,0,0,0,0,0,0,1,0,,1,0,0,0,1,0,0,1,0,0,1,0,1,0,295000.00000000006
3,2,1018.0,Leasehold,,,Condominium,2.0,High,Non Bumi Lot,Kuala Lumpur,,6,1,0,1,1,1,0,0,1,0,3.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,469999.99999999994
3,2,613.0,Leasehold,,,Apartment,,Low,Bumi Lot,Johor,,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139999.9999999999
4,3,1257.0,Leasehold,12.0,200.0,Apartment,2.0,,Non Bumi Lot,Sarawak,,12,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,599999.9999999999
3,2,1155.0,Freehold,,,Condominium,2.0,Medium,Non Bumi Lot,Penang,,5,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,690000.0000000002
3,2,974.0,Leasehold,10.0,243.0,Condominium,,Medium,Bumi Lot,Selangor,13.0,3,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,244999.99999999983
3,2,818.0,Leasehold,,,Apartment,1.0,,Non Bumi Lot,Sarawak,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00000000006
4,2,1487.0,Freehold,18.0,107.0,Condominium,,Medium,Non Bumi Lot,Penang,8.0,6,0,0,0,0,0,0,0,1,1,2.0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,879999.9999999995
3,2,871.0,Freehold,5.0,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,5,1,0,1,1,1,0,0,1,1,1.0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,388000.0
3,1,700.0,Freehold,18.0,701.0,Apartment,1.0,High,Non Bumi Lot,Penang,15.0,3,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,285000.0
3,2,946.0,Leasehold,18.0,752.0,Condominium,1.0,Medium,Bumi Lot,Kuala Lumpur,23.0,9,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,385999.99999999994
3,2,914.0,Freehold,,,Apartment,,Low,Non Bumi Lot,Melaka,,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244999.99999999983
3,2,800.0,Leasehold,,,Apartment,,,Bumi Lot,Selangor,26.0,4,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,1,0,1,0,0,0,165000.00000000006
4,2,1000.0,Freehold,,1000.0,Apartment,,High,Non Bumi Lot,Penang,,5,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,359999.99999999994
3,2,1000.0,Freehold,,,Condominium,2.0,Medium,Non Bumi Lot,Penang,,9,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,410000.00000000006
4,2,1200.0,Freehold,,,Condominium,2.0,,Non Bumi Lot,Selangor,,12,0,0,0,0,0,0,0,1,1,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,289999.9999999999
1,1,1000.0,Freehold,,,Flat,,Medium,Non Bumi Lot,Penang,,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109999.99999999991
1,1,678.0,Leasehold,27.0,303.0,Condominium,1.0,Low,Non Bumi Lot,Johor,,4,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,244999.99999999983
5,4,2729.0,Freehold,42.0,670.0,Condominium,3.0,High,Non Bumi Lot,Penang,6.0,5,0,0,0,0,0,0,0,1,1,3.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1049999.9999999998
3,2,950.0,Freehold,5.0,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,8,0,0,0,0,0,0,0,1,1,1.0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,260000.00000000015
2,2,865.0,Freehold,,,Condominium,1.0,Medium,Non Bumi Lot,Johor,,10,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,298999.99999999977
3,1,660.0,Leasehold,,,Flat,,Low,Non Bumi Lot,Melaka,,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147999.9999999999
3,2,955.0,Freehold,9.0,,Apartment,,Low,Non Bumi Lot,Selangor,,0,0,0,1,1,1,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.0
3,2,1212.0,Freehold,,538.0,Apartment,2.0,Medium,Non Bumi Lot,Selangor,,7,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,335999.9999999999
3,2,1141.0,Leasehold,18.0,240.0,Condominium,1.0,High,Non Bumi Lot,Kuala Lumpur,,9,0,0,0,0,0,0,0,1,0,3.0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,298000.00000000023
3,2,1076.0,Freehold,,,Apartment,,,Non Bumi Lot,Penang,,6,0,0,0,0,0,0,0,1,1,,1,0,1,1,0,0,1,0,1,0,0,0,1,0,380000.0000000003
3,1,657.0,Freehold,5.0,,Apartment,,Low,Bumi Lot,Selangor,,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000.00000000015
3,2,1023.0,Freehold,63.0,956.0,Service Residence,2.0,,Non Bumi Lot,Kuala Lumpur,2.0,9,1,1,1,1,0,0,0,1,1,,1,0,1,1,1,0,0,1,1,1,1,0,1,0,649999.9999999998
3,2,1076.0,Freehold,,,Apartment,,Medium,Non Bumi Lot,Penang,,6,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,380000.0000000003
3,2,890.0,Leasehold,,,Apartment,1.0,Medium,Non Bumi Lot,Selangor,,7,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,247999.9999999998
2,2,650.0,Leasehold,44.0,2136.0,Service Residence,1.0,High,Non Bumi Lot,Kuala Lumpur,2.0,7,0,1,0,1,0,0,1,1,0,3.0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,380000.0000000003
3,2,893.0,Leasehold,49.0,2155.0,Condominium,,Medium,Non Bumi Lot,Penang,7.0,7,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,343999.9999999998
3,2,872.0,Leasehold,,,Condominium,1.0,High,Bumi Lot,Selangor,,6,1,0,0,0,0,0,1,0,0,3.0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,269999.99999999977
3,2,1288.0,Freehold,21.0,455.0,Condominium,2.0,,Non Bumi Lot,Selangor,8.0,9,0,0,0,0,0,0,0,1,1,,1,0,1,1,1,0,1,1,1,0,1,0,1,0,355000.0
3,2,750.0,Leasehold,,,Apartment,1.0,High,Non Bumi Lot,Penang,,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000.00000000012
2,1,560.0,Freehold,,,Studio,1.0,Medium,Non Bumi Lot,Selangor,,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249999.99999999983
3,2,700.0,Leasehold,,,Apartment,1.0,Medium,Non Bumi Lot,Selangor,,4,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,159999.9999999999
3,2,650.0,Freehold,,,Flat,,High,Bumi Lot,Selangor,12.0,7,0,0,0,0,0,0,0,0,1,3.0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,139999.9999999999
4,3,1433.0,Freehold,20.0,300.0,Condominium,2.0,,Non Bumi Lot,Selangor,13.0,8,0,0,0,0,0,0,0,1,1,,1,0,1,1,0,1,0,1,1,0,1,0,1,0,350000.0000000001
3,2,850.0,Freehold,50.0,3600.0,Condominium,2.0,Low,Non Bumi Lot,Kuala Lumpur,0.0,14,1,1,1,1,0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,489999.9999999997
2,1,455.0,Freehold,,,Apartment,,Medium,Bumi Lot,Sabah,,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000.00000000012
3,2,750.0,Freehold,,460.0,Apartment,2.0,High,Non Bumi Lot,Selangor,,14,0,0,1,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,289999.9999999999
3,2,613.0,Leasehold,12.0,,Apartment,,Low,Bumi Lot,Kuala Lumpur,,5,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,200000.00000000006
3,2,1104.0,Leasehold,43.0,493.0,Condominium,2.0,High,Non Bumi Lot,Kuala Lumpur,2.0,8,1,0,1,1,0,0,1,1,0,3.0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,509999.99999999977
3,2,650.0,Leasehold,,,Apartment,,High,Bumi Lot,Selangor,,3,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,139999.9999999999
3,2,1055.0,Leasehold,,,Apartment,,High,Bumi Lot,Selangor,12.0,2,1,0,0,1,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,215000.00000000006
3,2,838.0,Freehold,22.0,816.0,Condominium,1.0,,Non Bumi Lot,Penang,16.0,9,0,0,0,0,0,0,0,1,1,,1,0,1,1,1,0,0,1,1,0,1,1,1,0,380000.0000000003
