Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Listed_Facility_Count,Has_Bus_Stop,Has_Mall,Has_Park,Has_School,Has_Hospital,Has_Highway,Has_Railway_Station,Is_Non_Bumi_Lot,Freehold Indicator,Floor_Range_Ordinal,Has_Barbeque_Area,Has_Club_House,Has_Gymnasium,Has_Jogging_Track,Has_Lift,Has_Minimart,Has_Multipurpose_Hall,Has_Parking,Has_Playground,Has_Sauna,Has_Security,Has_Squash_Court,Has_Swimming_Pool,Has_Tennis_Court,State_Kuala_Lumpur,State_Melaka,State_Negeri_Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Unknown,PropertyType_Condominium,PropertyType_Flat,PropertyType_Service_Residence,Property_Age_Missing,Num_Floors_Missing,Total_Units_Missing,Parking_Lot_Missing
3,2,1173.0,15.0,463.0,1.0,9.0,6,1,1,1,1,0,0,0,0,0,2.0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2,1,950.0,41.0,1040.0,1.0,8.0,8,1,0,1,1,1,0,0,1,1,3.0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,915.0,5.0,463.0,1.0,9.0,0,0,1,1,1,1,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,2,850.0,20.0,463.0,1.0,9.0,4,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,2,1100.0,19.0,463.0,1.0,27.0,14,1,0,1,1,0,0,0,1,0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5,4,1384.0,20.0,463.0,2.0,9.0,10,0,0,0,0,0,0,0,1,1,3.0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
3,2,853.0,20.0,463.0,2.0,7.0,5,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3,2,1010.0,20.0,463.0,1.0,9.0,8,1,1,1,1,1,1,1,0,1,2.0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3,2,969.0,23.0,241.0,2.0,3.0,9,0,0,0,0,0,0,0,1,0,1.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,1200.0,20.0,463.0,1.0,9.0,12,0,0,0,0,0,0,0,1,1,1.0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4,3,1485.0,36.0,236.0,2.0,9.0,10,0,0,1,1,0,0,0,1,0,2.0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,860.0,20.0,463.0,1.0,9.0,4,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
3,2,887.0,30.0,808.0,2.0,10.0,10,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,650.0,20.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
3,2,1216.0,20.0,463.0,1.0,9.0,6,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
3,1,650.0,20.0,463.0,1.0,9.0,5,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,2,951.0,20.0,463.0,2.0,9.0,9,0,0,0,0,0,0,0,1,0,2.0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4,2,838.0,15.0,463.0,2.0,9.0,2,1,0,0,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,2,830.0,14.0,1008.0,1.0,28.0,9,1,0,1,1,1,0,0,1,0,2.0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1085.0,5.0,469.0,1.0,7.0,4,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,936.0,20.0,463.0,1.0,9.0,9,0,0,0,0,0,0,0,1,0,3.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
3,2,1001.0,20.0,463.0,1.0,9.0,1,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3,2,1346.0,20.0,128.0,2.0,8.0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3,2,700.0,20.0,463.0,1.0,9.0,7,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
3,2,991.0,20.0,463.0,1.0,9.0,6,0,0,0,0,0,0,0,1,1,3.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
3,2,861.0,5.0,463.0,1.0,9.0,3,0,0,1,0,1,0,1,1,0,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,2,800.0,6.0,672.0,1.0,29.0,2,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1150.0,20.0,463.0,1.0,18.0,7,0,1,0,1,1,0,1,1,1,2.0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3,2,1050.0,20.0,226.0,1.0,9.0,5,0,0,0,0,0,0,0,1,1,2.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3,2,883.0,20.0,463.0,1.0,9.0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3,2,1023.0,40.0,1052.0,2.0,3.0,14,0,1,1,1,0,0,1,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,852.0,12.0,463.0,1.0,23.0,11,1,0,1,1,0,0,0,1,0,2.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,1,530.0,20.0,463.0,1.0,9.0,1,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2,2,950.0,20.0,450.0,2.0,1.0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3,2,1121.0,25.0,486.0,1.0,5.0,6,0,0,0,1,0,0,0,1,1,2.0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,2,1313.0,20.0,396.0,3.0,16.0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3,2,1010.0,25.0,2003.0,1.0,4.0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,2,1100.0,20.0,109.0,1.0,9.0,9,0,0,0,0,0,0,0,1,0,2.0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
3,2,830.0,21.0,463.0,2.0,19.0,6,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,2,762.0,20.0,463.0,1.0,9.0,0,0,0,1,1,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3,2,860.0,20.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4,2,1126.0,20.0,226.0,1.0,9.0,9,0,0,0,0,0,0,0,1,1,2.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
4,2,1316.0,18.0,248.0,1.0,9.0,10,0,0,1,1,1,0,0,1,1,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,2,1144.0,20.0,243.0,1.0,9.0,7,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3,2,858.0,5.0,463.0,1.0,9.0,2,0,1,1,1,1,0,1,1,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,2,1100.0,38.0,787.0,2.0,7.0,8,1,1,1,1,1,0,1,1,0,2.0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,2,1000.0,20.0,463.0,2.0,9.0,0,1,1,1,1,1,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3,2,1250.0,20.0,428.0,1.0,7.0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,2,613.0,20.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
3,2,1009.0,15.0,464.0,2.0,17.0,7,1,1,1,1,1,0,1,1,1,3.0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,500.0,20.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
3,2,1001.0,44.0,1400.0,1.0,3.0,7,0,0,0,0,0,0,0,1,1,2.0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1410.0,20.0,463.0,2.0,9.0,0,1,1,1,1,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3,3,1097.0,20.0,463.0,1.0,9.0,10,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3,2,920.0,15.0,690.0,1.0,24.0,7,1,0,1,1,0,0,1,0,0,2.0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,620.0,20.0,463.0,1.0,9.0,2,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
3,2,947.0,22.0,396.0,2.0,6.0,10,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1288.0,21.0,455.0,1.0,8.0,7,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,557.0,20.0,296.0,1.0,6.0,9,0,0,0,0,0,0,0,1,0,2.0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
4,3,1300.0,16.0,128.0,2.0,6.0,14,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,650.0,20.0,463.0,1.0,16.0,2,1,0,1,1,0,1,1,0,1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3,2,950.0,20.0,635.0,1.0,4.0,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,2,950.0,17.0,463.0,1.0,9.0,6,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,650.0,12.0,3045.0,1.0,9.0,2,1,0,1,1,0,1,1,1,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,5,2415.0,24.0,670.0,1.0,3.0,14,0,0,0,0,0,0,0,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
4,3,1711.0,10.0,210.0,1.0,11.0,13,1,1,1,1,0,0,0,0,1,3.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3,2,916.0,22.0,328.0,2.0,7.0,6,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,700.0,16.0,256.0,1.0,9.0,5,0,0,0,0,0,0,0,1,1,2.0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1283.0,35.0,547.0,1.0,9.0,9,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2,2,1010.0,25.0,2003.0,2.0,4.0,14,0,0,0,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,800.0,20.0,1900.0,2.0,7.0,3,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,1200.0,20.0,463.0,3.0,9.0,3,0,0,0,0,0,0,0,1,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
3,3,1400.0,20.0,463.0,2.0,10.0,9,0,1,1,1,0,0,1,1,1,1.0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3,2,1100.0,30.0,265.0,2.0,1.0,11,1,1,1,1,1,0,0,0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,1,657.0,20.0,463.0,1.0,9.0,3,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3,2,850.0,20.0,463.0,1.0,9.0,4,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
3,2,650.0,11.0,792.0,1.0,21.0,4,1,0,1,1,0,0,1,0,0,2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,1100.0,38.0,350.0,2.0,9.0,11,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2,2,850.0,52.0,495.0,1.0,4.0,8,1,0,1,1,1,0,0,1,1,2.0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,1288.0,30.0,808.0,1.0,10.0,10,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,624.0,20.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,2,926.0,22.0,1074.0,1.0,13.0,11,0,1,0,0,1,0,0,0,0,2.0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,657.0,20.0,463.0,1.0,9.0,4,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3,2,1200.0,20.0,410.0,2.0,2.0,7,0,0,0,0,0,0,0,1,1,3.0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4,2,1495.0,19.0,463.0,2.0,9.0,7,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,1087.0,6.0,463.0,1.0,9.0,8,1,1,0,1,0,0,1,1,1,2.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
3,1,600.0,20.0,463.0,2.0,9.0,4,0,1,0,1,0,0,0,0,0,2.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3,2,1115.0,25.0,419.0,2.0,6.0,8,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,720.0,20.0,480.0,2.0,20.0,12,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,900.0,20.0,472.0,1.0,7.0,8,1,1,1,1,1,0,1,0,0,3.0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,2,1155.0,20.0,463.0,2.0,9.0,5,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
3,2,1169.0,24.0,576.0,1.0,29.0,11,1,0,1,1,1,0,0,1,1,3.0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,815.0,20.0,463.0,1.0,9.0,1,1,1,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
2,2,950.0,20.0,450.0,2.0,1.0,4,0,0,0,0,0,0,0,1,1,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3,3,1200.0,20.0,463.0,2.0,9.0,14,0,0,0,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
4,3,1654.0,15.0,198.0,2.0,25.0,11,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,2,972.0,20.0,42.0,1.0,9.0,5,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3,2,1221.0,5.0,463.0,1.0,9.0,5,0,0,0,0,0,0,0,1,1,2.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
4,2,1349.0,20.0,463.0,1.0,9.0,6,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
3,2,750.0,20.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3,2,1250.0,20.0,461.0,2.0,5.0,8,0,0,0,0,0,0,0,0,1,3.0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3,2,900.0,5.0,463.0,1.0,9.0,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,2,650.0,5.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
3,2,850.0,20.0,463.0,1.0,9.0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
5,4,2337.0,38.0,420.0,4.0,12.0,14,0,0,0,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,838.0,22.0,816.0,2.0,16.0,9,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,850.0,20.0,463.0,1.0,9.0,4,0,0,0,1,0,0,0,1,0,2.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3,2,700.0,20.0,480.0,1.0,20.0,9,0,0,0,0,0,0,0,1,1,3.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,883.0,24.0,463.0,1.0,9.0,14,0,0,0,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,783.0,20.0,463.0,1.0,9.0,0,1,0,0,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
3,2,1265.0,32.0,228.0,2.0,3.0,6,1,0,1,1,0,0,0,1,1,2.0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2,920.0,20.0,463.0,1.0,6.0,5,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,3,1409.0,26.0,220.0,2.0,4.0,7,0,0,0,0,0,0,0,1,1,2.0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,760.0,3.0,463.0,1.0,9.0,1,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,2,650.0,20.0,463.0,1.0,9.0,1,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
3,2,800.0,20.0,463.0,1.0,9.0,3,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
1,1,600.0,33.0,384.0,1.0,14.0,6,0,1,1,1,0,0,1,1,0,2.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,2,1204.0,20.0,463.0,1.0,9.0,5,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
